hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.3.1.3.5.6.2;S*G*USXEC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MAINTENANCE|ELECTRO-OPTICAL|ELECTRO-OPTICAL CORPS;ELECTRO-OPTICAL CORPS;CORPS D'ÉLECTRO-OPTIQUE;1.X.3.1.3.5.6.2.png;1.X.3.1.3.5.6.2.svg
1.X.3.1.3.5.7;S*G*USXBDR;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MAINTENANCE|BATTLE DAMAGE REPAIR;BATTLE DAMAGE REPAIR;RÉPARATION DES DOMMAGES DE COMBAT;1.X.3.1.3.5.7.png;1.X.3.1.3.5.7.svg
1.X.3.1.3.5.8;S*G*USXPM-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MAINTENANCE|PREVENTIVE MAINTANANCE;PREVENTIVE MAINTANANCE;MAINTENANCE PRÉVENTIVE;1.X.3.1.3.5.8.png;1.X.3.1.3.5.8.svg
1.X.3.1.3.6;S*G*USXP--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|PIPELINE;PIPELINE;PIPELINE;1.X.3.1.3.6.png;1.X.3.1.3.6.svg
1.X.3.1.3.7;S*G*USXEP-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ENVIRONMENTAL PROTECTION;ENVIRONMENTAL PROTECTION;PROTECTION DE L'ENVIRONNEMENT;1.X.3.1.3.7.png;1.X.3.1.3.7.svg
1.X.3.1.4;S*G*UH----;GROUND TRACK|UNIT|SPECIAL C2 HEADQUARTERS COMPONENT;SPECIAL C2 HEADQUARTERS COMPONENT;COMPOSANTE SPÉCIALE DU QUARTIER GÉNÉRAL C2;1.X.3.1.4.png;1.X.3.1.4.svg
1.X.3.1.5;S*G*UH----;GROUND TRACK|UNIT|UNIT GENERAL HEADQUARTERS;UNIT GENERAL HEADQUARTERS;QUARTIER GÉNÉRAL GÉNÉRAL DE L'UNITÉ;1.X.3.1.5.png;1.X.3.1.5.svg
1.X.3.1.6;S*G*UH----;GROUND TRACK|UNIT|GENERAL HEADQUARTERS AND SERVICE;GENERAL HEADQUARTERS AND SERVICE;QUARTIER GÉNÉRAL GÉNÉRAL ET SERVICE;1.X.3.1.6.png;1.X.3.1.6.svg
1.X.3.1.7;S*G*UHGL--;GROUND TRACK|UNIT|UNIT GENERAL LIAISON;UNIT GENERAL LIAISON;LIAISON GÉNÉRALE D'UNITÉ;1.X.3.1.7.png;1.X.3.1.7.svg
1.X.3.2;S*G*E-----;GROUND TRACK EQUIPMENT;GROUND TRACK EQUIPMENT;ÉQUIPEMENT DE SUIVI TERRESTRE;1.X.3.2.png;1.X.3.2.svg
1.X.3.2.1;S*G*EW----;GROUND TRACK EQUIPMENT|WEAPONS;WEAPONS;ARMES;1.X.3.2.1.png;1.X.3.2.1.svg
1.X.3.2.1.1;S*G*EWM---;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS;MISSILE LAUNCHERS;LANCEURS DE MISSILES;1.X.3.2.1.1.png;1.X.3.2.1.1.svg
1.X.3.2.1.1.1;S*G*EWMA--;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|AIR DEFENCE (AD) MISSILE LAUNCH;AIR DEFENCE (AD) MISSILE LAUNCH;LANCEMENT DE MISSILES DE DÉFENSE AÉRIENNE (AD);1.X.3.2.1.1.1.png;1.X.3.2.1.1.1.svg
1.X.3.2.1.1.1.1;S*G*EWMAS-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|AIR DEFENCE (AD) MISSILE LAUNCH|SHORT RANGE AD MISSILE LAUNCHERS;SHORT RANGE AD MISSILE LAUNCHERS;LANCEURS DE MISSILES DE DÉFENSE AÉRIENNE À COURTE PORTÉE;1.X.3.2.1.1.1.1.png;1.X.3.2.1.1.1.1.svg
1.X.3.2.1.1.1.2;S*G*EWMAI-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|AIR DEFENCE (AD) MISSILE LAUNCH|INTERMEDIATE RANGE AD MISSILE LAUNCH;INTERMEDIATE RANGE AD MISSILE LAUNCH;LANCEMENT DE MISSILES DE DÉFENSE AÉRIENNE À PORTÉE INTERMÉDIAIRE;1.X.3.2.1.1.1.2.png;1.X.3.2.1.1.1.2.svg
1.X.3.2.1.1.1.3;S*G*EWMAL-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|AIR DEFENCE (AD) MISSILE LAUNCH|LONG RANGE AD MISSILE LAUNCH;LONG RANGE AD MISSILE LAUNCH;LANCEMENT DE MISSILES DE DÉFENSE AÉRIENNE À LONGUE PORTÉE;1.X.3.2.1.1.1.3.png;1.X.3.2.1.1.1.3.svg
1.X.3.2.1.1.1.4;S*G*EWMAT-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|AIR DEFENCE (AD) MISSILE LAUNCH|AD MISSILE LAUNCH THEATRE;AD MISSILE LAUNCH THEATRE;LANCEMENT DE MISSILES DE DÉFENSE AÉRIENNE THÉÂTRAL;1.X.3.2.1.1.1.4.png;1.X.3.2.1.1.1.4.svg
1.X.3.2.1.1.2;S*G*EWMS--;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|SURFACE-SURFACE (SS) MISSILE LAUNCHER;SURFACE-SURFACE (SS) MISSILE LAUNCHER;LANCEUR DE MISSILES SURFACE-SURFACE (SS);1.X.3.2.1.1.2.png;1.X.3.2.1.1.2.svg
1.X.3.2.1.1.2.1;S*G*EWMSS-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|SURFACE-SURFACE (SS) MISSILE LAUNCHER|SHORT RANGE SS MISSILE LAUNCH;SHORT RANGE SS MISSILE LAUNCH;LANCEMENT DE MISSILES SURFACE-SURFACE À COURTE PORTÉE;1.X.3.2.1.1.2.1.png;1.X.3.2.1.1.2.1.svg
1.X.3.2.1.1.2.2;S*G*EWMSI-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|SURFACE-SURFACE (SS) MISSILE LAUNCHER|INTERMEDIATE RANGE SS MISSILE LAUNCH;INTERMEDIATE RANGE SS MISSILE LAUNCH;LANCEMENT DE MISSILES SURFACE-SURFACE À PORTÉE INTERMÉDIAIRE;1.X.3.2.1.1.2.2.png;1.X.3.2.1.1.2.2.svg
1.X.3.2.1.1.2.3;S*G*EWMSL-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|SURFACE-SURFACE (SS) MISSILE LAUNCHER|LONG RANGE SS MISSILE LAUNCH;LONG RANGE SS MISSILE LAUNCH;LANCEMENT DE MISSILES SURFACE-SURFACE À LONGUE PORTÉE;1.X.3.2.1.1.2.3.png;1.X.3.2.1.1.2.3.svg
1.X.3.2.1.1.3;S*G*EWMT--;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|MISSILE LAUNCHERS ANTI TANK (AT);MISSILE LAUNCHERS ANTI TANK (AT);LANCEURS DE MISSILES ANTICHARS (AT);1.X.3.2.1.1.3.png;1.X.3.2.1.1.3.svg
1.X.3.2.1.1.3.1;S*G*EWMTL-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|MISSILE LAUNCHERS ANTI TANK (AT)|MISSILE LAUNCHERS AT LIGHT;MISSILE LAUNCHERS AT LIGHT;LANCEURS DE MISSILES ANTICHARS LÉGERS;1.X.3.2.1.1.3.1.png;1.X.3.2.1.1.3.1.svg
1.X.3.2.1.1.3.2;S*G*EWMTM-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|MISSILE LAUNCHERS ANTI TANK (AT)|MISSILE LAUNCHER AT MEDIUM;MISSILE LAUNCHER AT MEDIUM;LANCEUR DE MISSILES ANTICHARS MOYEN;1.X.3.2.1.1.3.2.png;1.X.3.2.1.1.3.2.svg
1.X.3.2.1.1.3.3;S*G*EWMTH-;GROUND TRACK EQUIPMENT|WEAPONS|MISSILE LAUNCHERS|MISSILE LAUNCHERS ANTI TANK (AT)|MISSILE LAUNCHER AT HEAVY;MISSILE LAUNCHER AT HEAVY;LANCEUR DE MISSILES ANTICHARS LOURD;1.X.3.2.1.1.3.3.png;1.X.3.2.1.1.3.3.svg
1.X.3.2.1.2;S*G*EWS---;GROUND TRACK EQUIPMENT|WEAPONS|SINGLE ROCKET LAUNCHER;SINGLE ROCKET LAUNCHER;LANCE-ROQUETTES INDIVIDUEL;1.X.3.2.1.2.png;1.X.3.2.1.2.svg
1.X.3.2.1.2.1;S*G*EWSL--;GROUND TRACK EQUIPMENT|WEAPONS|SINGLE ROCKET LAUNCHER|SINGLE ROCKET LAUNCHER LIGHT;SINGLE ROCKET LAUNCHER LIGHT;LANCE-ROQUETTES INDIVIDUEL LÉGER;1.X.3.2.1.2.1.png;1.X.3.2.1.2.1.svg
1.X.3.2.1.2.2;S*G*EWSM--;GROUND TRACK EQUIPMENT|WEAPONS|SINGLE ROCKET LAUNCHER|SINGLE ROCKET LAUNCHER MEDIUM;SINGLE ROCKET LAUNCHER MEDIUM;LANCE-ROQUETTES INDIVIDUEL MOYEN;1.X.3.2.1.2.2.png;1.X.3.2.1.2.2.svg
1.X.3.2.1.2.3;S*G*EWSH--;GROUND TRACK EQUIPMENT|WEAPONS|SINGLE ROCKET LAUNCHER|SINGLE ROCKET LAUNCHER HEAVY;SINGLE ROCKET LAUNCHER HEAVY;LANCE-ROQUETTES INDIVIDUEL LOURD;1.X.3.2.1.2.3.png;1.X.3.2.1.2.3.svg
1.X.3.2.1.3;S*G*EWX---;GROUND TRACK EQUIPMENT|WEAPONS|MULTIPLE ROCKET LAUNCHER;MULTIPLE ROCKET LAUNCHER;LANCE-ROQUETTES MULTIPLE;1.X.3.2.1.3.png;1.X.3.2.1.3.svg
1.X.3.2.1.3.1;S*G*EWXL--;GROUND TRACK EQUIPMENT|WEAPONS|MULTIPLE ROCKET LAUNCHER|MULTIPLE ROCKET LAUNCHER LIGHT;MULTIPLE ROCKET LAUNCHER LIGHT;LANCE-ROQUETTES MULTIPLE LÉGER;1.X.3.2.1.3.1.png;1.X.3.2.1.3.1.svg
1.X.3.2.1.3.2;S*G*EWXM--;GROUND TRACK EQUIPMENT|WEAPONS|MULTIPLE ROCKET LAUNCHER|MULTIPLE ROCKET LAUNCHER MEDIUM;MULTIPLE ROCKET LAUNCHER MEDIUM;LANCE-ROQUETTES MULTIPLE MOYEN;1.X.3.2.1.3.2.png;1.X.3.2.1.3.2.svg
1.X.3.2.1.3.3;S*G*EWXH--;GROUND TRACK EQUIPMENT|WEAPONS|MULTIPLE ROCKET LAUNCHER|MULTIPLE ROCKET LAUNCHER HEAVY;MULTIPLE ROCKET LAUNCHER HEAVY;LANCE-ROQUETTES MULTIPLE LOURD;1.X.3.2.1.3.3.png;1.X.3.2.1.3.3.svg
1.X.3.2.1.4;S*G*EWT---;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK ROCKET LAUNCHER;ANTITANK ROCKET LAUNCHER;LANCE-ROQUETTES ANTICHARS;1.X.3.2.1.4.png;1.X.3.2.1.4.svg
1.X.3.2.1.4.1;S*G*EWTL--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK ROCKET LAUNCHER|ANTITANK ROCKET LAUNCHER LIGHT;ANTITANK ROCKET LAUNCHER LIGHT;LANCE-ROQUETTES ANTICHARS LÉGER;1.X.3.2.1.4.1.png;1.X.3.2.1.4.1.svg
1.X.3.2.1.4.2;S*G*EWTM--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK ROCKET LAUNCHER|ANTITANK ROCKET LAUNCHER MEDIUM;ANTITANK ROCKET LAUNCHER MEDIUM;LANCE-ROQUETTES ANTICHARS MOYEN;1.X.3.2.1.4.2.png;1.X.3.2.1.4.2.svg
1.X.3.2.1.4.3;S*G*EWTH--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK ROCKET LAUNCHER|ANTITANK ROCKET LAUNCHER HEAVY;ANTITANK ROCKET LAUNCHER HEAVY;LANCE-ROQUETTES ANTICHARS LOURD;1.X.3.2.1.4.3.png;1.X.3.2.1.4.3.svg
1.X.3.2.1.5;S*G*EWR---;GROUND TRACK EQUIPMENT|WEAPONS|RIFLE/AUTOMATIC WEAPON;RIFLE/AUTOMATIC WEAPON;FUSIL/ARME AUTOMATIQUE;1.X.3.2.1.5.png;1.X.3.2.1.5.svg
1.X.3.2.1.5.1;S*G*EWRR--;GROUND TRACK EQUIPMENT|WEAPONS|RIFLE/AUTOMATIC WEAPON|RIFLE;RIFLE;FUSIL;1.X.3.2.1.5.1.png;1.X.3.2.1.5.1.svg
1.X.3.2.1.5.2;S*G*EWRL--;GROUND TRACK EQUIPMENT|WEAPONS|RIFLE/AUTOMATIC WEAPON|LIGHT MACHINE GUN;LIGHT MACHINE GUN;MITRAILLEUSE LÉGÈRE;1.X.3.2.1.5.2.png;1.X.3.2.1.5.2.svg
1.X.3.2.1.5.3;S*G*EWRH--;GROUND TRACK EQUIPMENT|WEAPONS|RIFLE/AUTOMATIC WEAPON|HEAVY MACHINE GUN;HEAVY MACHINE GUN;MITRAILLEUSE LOURDE;1.X.3.2.1.5.3.png;1.X.3.2.1.5.3.svg
1.X.3.2.1.6;S*G*EWZ---;GROUND TRACK EQUIPMENT|WEAPONS|GRENADE LAUNCHER;GRENADE LAUNCHER;LANCE-GRENADES;1.X.3.2.1.6.png;1.X.3.2.1.6.svg
1.X.3.2.1.6.1;S*G*EWZL--;GROUND TRACK EQUIPMENT|WEAPONS|GRENADE LAUNCHER|GRENADE LAUNCHER LIGHT;GRENADE LAUNCHER LIGHT;LANCE-GRENADES LÉGER;1.X.3.2.1.6.1.png;1.X.3.2.1.6.1.svg
1.X.3.2.1.6.2;S*G*EWZM--;GROUND TRACK EQUIPMENT|WEAPONS|GRENADE LAUNCHER|GRENADE LAUNCHER MEDIUM;GRENADE LAUNCHER MEDIUM;LANCE-GRENADES MOYEN;1.X.3.2.1.6.2.png;1.X.3.2.1.6.2.svg
1.X.3.2.1.6.3;S*G*EWZH--;GROUND TRACK EQUIPMENT|WEAPONS|GRENADE LAUNCHER|GRENADE LAUNCHER HEAVY;GRENADE LAUNCHER HEAVY;LANCE-GRENADES LOURD;1.X.3.2.1.6.3.png;1.X.3.2.1.6.3.svg
1.X.3.2.1.7;S*G*EWO---;GROUND TRACK EQUIPMENT|WEAPONS|MORTAR;MORTAR;MORTIER;1.X.3.2.1.7.png;1.X.3.2.1.7.svg
1.X.3.2.1.7.1;S*G*EWOL--;GROUND TRACK EQUIPMENT|WEAPONS|MORTAR|MORTAR LIGHT;MORTAR LIGHT;MORTIER LÉGER;1.X.3.2.1.7.1.png;1.X.3.2.1.7.1.svg
1.X.3.2.1.7.2;S*G*EWOM--;GROUND TRACK EQUIPMENT|WEAPONS|MORTAR|MORTAR MEDIUM;MORTAR MEDIUM;MORTIER MOYEN;1.X.3.2.1.7.2.png;1.X.3.2.1.7.2.svg
1.X.3.2.1.7.3;S*G*EWOH--;GROUND TRACK EQUIPMENT|WEAPONS|MORTAR|MORTAR HEAVY;MORTAR HEAVY;MORTIER LOURD;1.X.3.2.1.7.3.png;1.X.3.2.1.7.3.svg
1.X.3.2.1.8;S*G*EWH---;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER;HOWITZER;OBUSIER;1.X.3.2.1.8.png;1.X.3.2.1.8.svg
1.X.3.2.1.8.1;S*G*EWHL--;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER LIGHT;HOWITZER LIGHT;OBUSIER LÉGER;1.X.3.2.1.8.1.png;1.X.3.2.1.8.1.svg
1.X.3.2.1.8.1.1;S*G*EWHLS-;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER LIGHT|HOWITZER LIGHT SELF-PROPELLED;HOWITZER LIGHT SELF-PROPELLED;OBUSIER LÉGER AUTOMOTEUR;1.X.3.2.1.8.1.1.png;1.X.3.2.1.8.1.1.svg
1.X.3.2.1.8.2;S*G*EWHM--;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER MEDIUM;HOWITZER MEDIUM;OBUSIER MOYEN;1.X.3.2.1.8.2.png;1.X.3.2.1.8.2.svg
1.X.3.2.1.8.2.1;S*G*EWHMS-;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER MEDIUM|HOWITZER MEDIUM SELF-PROPELLED;HOWITZER MEDIUM SELF-PROPELLED;OBUSIER MOYEN AUTOMOTEUR;1.X.3.2.1.8.2.1.png;1.X.3.2.1.8.2.1.svg
1.X.3.2.1.8.3;S*G*EWHH--;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER HEAVY;HOWITZER HEAVY;OBUSIER LOURD;1.X.3.2.1.8.3.png;1.X.3.2.1.8.3.svg
1.X.3.2.1.8.3.1;S*G*EWHHS-;GROUND TRACK EQUIPMENT|WEAPONS|HOWITZER|HOWITZER HEAVY|HOWITZER HEAVY SELF-PROPELLED;HOWITZER HEAVY SELF-PROPELLED;OBUSIER LOURD AUTOMOTEUR;1.X.3.2.1.8.3.1.png;1.X.3.2.1.8.3.1.svg
1.X.3.2.1.9;S*G*EWG---;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK GUN;ANTITANK GUN;CANON ANTICHAR;1.X.3.2.1.9.png;1.X.3.2.1.9.svg
1.X.3.2.1.9.1;S*G*EWGR--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK GUN|ANTITANK GUN RECOILLESS;ANTITANK GUN RECOILLESS;CANON ANTICHAR SANS RECUL;1.X.3.2.1.9.1.png;1.X.3.2.1.9.1.svg
1.X.3.2.1.9.2;S*G*EWGL--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK GUN|ANTITANK GUN LIGHT;ANTITANK GUN LIGHT;CANON ANTICHAR LÉGER;1.X.3.2.1.9.2.png;1.X.3.2.1.9.2.svg
1.X.3.2.1.9.3;S*G*EWGM--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK GUN|ANTITANK GUN MEDIUM;ANTITANK GUN MEDIUM;CANON ANTICHAR MOYEN;1.X.3.2.1.9.3.png;1.X.3.2.1.9.3.svg
1.X.3.2.1.9.4;S*G*EWGH--;GROUND TRACK EQUIPMENT|WEAPONS|ANTITANK GUN|ANTITANK GUN HEAVY;ANTITANK GUN HEAVY;CANON ANTICHAR LOURD;1.X.3.2.1.9.4.png;1.X.3.2.1.9.4.svg
1.X.3.2.1.10;S*G*EWD---;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN;DIRECT FIRE GUN;CANON À TIR DIRECT;1.X.3.2.1.10.png;1.X.3.2.1.10.svg
1.X.3.2.1.10.1;S*G*EWDL--;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN LIGHT;DIRECT FIRE GUN LIGHT;CANON À TIR DIRECT LÉGER;1.X.3.2.1.10.1.png;1.X.3.2.1.10.1.svg
1.X.3.2.1.10.1.1;S*G*EWDLS-;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN LIGHT|DIRECT FIRE GUN LIGHT SELF-PROPELLED;DIRECT FIRE GUN LIGHT SELF-PROPELLED;CANON À TIR DIRECT LÉGER AUTOMOTEUR;1.X.3.2.1.10.1.1.png;1.X.3.2.1.10.1.1.svg
1.X.3.2.1.10.2;S*G*EWDM--;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN MEDIUM;DIRECT FIRE GUN MEDIUM;CANON À TIR DIRECT MOYEN;1.X.3.2.1.10.2.png;1.X.3.2.1.10.2.svg
1.X.3.2.1.10.2.1;S*G*EWDMS-;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN MEDIUM|DIRECT FIRE GUN MEDIUM SELF-PROPELLED;DIRECT FIRE GUN MEDIUM SELF-PROPELLED;CANON À TIR DIRECT MOYEN AUTOMOTEUR;1.X.3.2.1.10.2.1.png;1.X.3.2.1.10.2.1.svg
1.X.3.2.1.10.3;S*G*EWDH--;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN HEAVY;DIRECT FIRE GUN HEAVY;CANON À TIR DIRECT LOURD;1.X.3.2.1.10.3.png;1.X.3.2.1.10.3.svg
1.X.3.2.1.10.3.1;S*G*EWDHS-;GROUND TRACK EQUIPMENT|WEAPONS|DIRECT FIRE GUN|DIRECT FIRE GUN HEAVY|DIRECT FIRE GUN HEAVY SELF-PROPELLED;DIRECT FIRE GUN HEAVY SELF-PROPELLED;CANON À TIR DIRECT LOURD AUTOMOTEUR;1.X.3.2.1.10.3.1.png;1.X.3.2.1.10.3.1.svg
1.X.3.2.1.11;S*G*EWA---;GROUND TRACK EQUIPMENT|WEAPONS|AIR DEFENCE GUN;AIR DEFENCE GUN;CANON DE DÉFENSE AÉRIENNE;1.X.3.2.1.11.png;1.X.3.2.1.11.svg
1.X.3.2.1.11.1;S*G*EWAL--;GROUND TRACK EQUIPMENT|WEAPONS|AIR DEFENCE GUN|AIR DEFENCE GUN LIGHT;AIR DEFENCE GUN LIGHT;CANON DE DÉFENSE AÉRIENNE LÉGER;1.X.3.2.1.11.1.png;1.X.3.2.1.11.1.svg
1.X.3.2.1.11.2;S*G*EWAM--;GROUND TRACK EQUIPMENT|WEAPONS|AIR DEFENCE GUN|AIR DEFENCE GUN MEDIUM;AIR DEFENCE GUN MEDIUM;CANON DE DÉFENSE AÉRIENNE MOYEN;1.X.3.2.1.11.2.png;1.X.3.2.1.11.2.svg
1.X.3.2.1.11.3;S*G*EWAH--;GROUND TRACK EQUIPMENT|WEAPONS|AIR DEFENCE GUN|AIR DEFENCE GUN HEAVY;AIR DEFENCE GUN HEAVY;CANON DE DÉFENSE AÉRIENNE LOURD;1.X.3.2.1.11.3.png;1.X.3.2.1.11.3.svg
1.X.3.2.2;S*G*EV----;GROUND TRACK EQUIPMENT|GROUND VEHICLE;GROUND VEHICLE;VÉHICULE TERRESTRE;1.X.3.2.2.png;1.X.3.2.2.svg
1.X.3.2.2.1;S*G*EVA---;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE;ARMOURED VEHICLE;VÉHICULE BLINDÉ;1.X.3.2.2.1.png;1.X.3.2.2.1.svg
1.X.3.2.2.1.1;S*G*EVAT--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK;TANK;CHAR D'ASSAUT;1.X.3.2.2.1.1.png;1.X.3.2.2.1.1.svg
1.X.3.2.2.1.1.1;S*G*EVATL-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK LIGHT;TANK LIGHT;CHAR D'ASSAUT LÉGER;1.X.3.2.2.1.1.1.png;1.X.3.2.2.1.1.1.svg
1.X.3.2.2.1.1.1.1;S*G*EVATW-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK LIGHT|TANK LIGHT RECOVERY;TANK LIGHT RECOVERY;CHAR D'ASSAUT LÉGER DE DÉPANNAGE;1.X.3.2.2.1.1.1.1.png;1.X.3.2.2.1.1.1.1.svg
1.X.3.2.2.1.1.2;S*G*EVATM-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK MEDIUM;TANK MEDIUM;CHAR D'ASSAUT MOYEN;1.X.3.2.2.1.1.2.png;1.X.3.2.2.1.1.2.svg
1.X.3.2.2.1.1.2.1;S*G*EVATX-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK MEDIUM|TANK MEDIUM RECOVERY;TANK MEDIUM RECOVERY;CHAR D'ASSAUT MOYEN DE DÉPANNAGE;1.X.3.2.2.1.1.2.1.png;1.X.3.2.2.1.1.2.1.svg
1.X.3.2.2.1.1.3;S*G*EVATH-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK HEAVY;TANK HEAVY;CHAR D'ASSAUT LOURD;1.X.3.2.2.1.1.3.png;1.X.3.2.2.1.1.3.svg
1.X.3.2.2.1.1.3.1;S*G*EVATY-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|TANK|TANK HEAVY|TANK HEAVY RECOVERY;TANK HEAVY RECOVERY;CHAR D'ASSAUT LOURD DE DÉPANNAGE;1.X.3.2.2.1.1.3.1.png;1.X.3.2.2.1.1.3.1.svg
1.X.3.2.2.1.2;S*G*EVAA--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|ARMOURED PERSONNEL CARRIER;ARMOURED PERSONNEL CARRIER;VÉHICULE BLINDÉ DE TRANSPORT DE PERSONNEL;1.X.3.2.2.1.2.png;1.X.3.2.2.1.2.svg
1.X.3.2.2.1.2.1;S*G*EVAAR-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|ARMOURED PERSONNEL CARRIER|ARMOURED PERSONNEL CARRIER RECOVERY;ARMOURED PERSONNEL CARRIER RECOVERY;VÉHICULE BLINDÉ DE TRANSPORT DE PERSONNEL DE DÉPANNAGE;1.X.3.2.2.1.2.1.png;1.X.3.2.2.1.2.1.svg
1.X.3.2.2.1.3;S*G*EVAI--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|ARMOURED INFANTRY;ARMOURED INFANTRY;INFANTERIE BLINDÉE;1.X.3.2.2.1.3.png;1.X.3.2.2.1.3.svg
1.X.3.2.2.1.4;S*G*EVAC--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|C2V/ACV;C2V/ACV;VÉHICULE DE COMMANDEMENT ET DE CONTRÔLE / VÉHICULE DE COMBAT D'INFANTERIE;1.X.3.2.2.1.4.png;1.X.3.2.2.1.4.svg
1.X.3.2.2.1.5;S*G*EVAS--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|COMBAT SERVICE SUPPORT VEHICLE;COMBAT SERVICE SUPPORT VEHICLE;VÉHICULE DE SOUTIEN DES SERVICES DE COMBAT;1.X.3.2.2.1.5.png;1.X.3.2.2.1.5.svg
1.X.3.2.2.1.6;S*G*EVAL--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ARMOURED VEHICLE|LIGHT ARMOURED VEHICLE;LIGHT ARMOURED VEHICLE;VÉHICULE BLINDÉ LÉGER;1.X.3.2.2.1.6.png;1.X.3.2.2.1.6.svg
1.X.3.2.2.2;S*G*EVU---;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE;UTILITY VEHICLE;VÉHICULE UTILITAIRE;1.X.3.2.2.2.png;1.X.3.2.2.2.svg
1.X.3.2.2.2.1;S*G*EVUB--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE|BUS;BUS;BUS;1.X.3.2.2.2.1.png;1.X.3.2.2.2.1.svg
1.X.3.2.2.2.2;S*G*EVUS--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE|SEMI;SEMI;SEMI-REMORQUE;1.X.3.2.2.2.2.png;1.X.3.2.2.2.2.svg
1.X.3.2.2.2.3;S*G*EVUL--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE|LIMITED CROSS-COUNTRY TRUCK;LIMITED CROSS-COUNTRY TRUCK;CAMION TOUT-TERRAIN LIMITÉ;1.X.3.2.2.2.3.png;1.X.3.2.2.2.3.svg
