APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT;COMBAT SUPPORT;SOUTIEN AU COMBAT;GRDTRK.UNT.CS;1.X.3.1.2;S*G*UU----;S*G*UU----;10031000001402000000;Land unit;Protection;Combat Support (Maneuver Enhancement);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN;COMBAT SUPPORT CBRN;COMBAT SUPPORT CBRN;GRDTRK.UNT.CS.CBRN;1.X.3.1.2.1;S*G*UUA---;S*G*UUA---;10031000001401000000;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL;CHEMICAL;CHEMICAL;GRDTRK.UNT.CS.CBRN.CML;1.X.3.1.2.1.1;S*G*UUAC--;S*G*UUAC--;10031000001401000700;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE/DECON;SMOKE/DECON;FUMEE/DECON;GRDTRK.UNT.CS.CBRN.CML.SMKDEC;1.X.3.1.2.1.1.1;S*G*UUACC-;S*G*UUACC-;10031000001401006009;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE/DECON|MECHANIZED SMOKE/DECON;MECHANIZED SMOKE/DECON;FUMIGENE/DECON MECANISE;GRDTRK.UNT.CS.CBRN.CML.SMKDEC.MECH;1.X.3.1.2.1.1.1.1;S*G*UUACCK;S*G*UUACCK;10031000001401016009;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Mechanized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE/DECON|MOTORIZED SMOKE/DECON;MOTORIZED SMOKE/DECON;FUMIGENE/DECON MOTORISE;GRDTRK.UNT.CS.CBRN.CML.SMKDEC.MOT;1.X.3.1.2.1.1.1.2;S*G*UUACCM;S*G*UUACCM;10031000001401026009;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Motorized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE;SMOKE;FUMEE;GRDTRK.UNT.CS.CBRN.CML.SMK;1.X.3.1.2.1.1.2;S*G*UUACS-;S*G*UUACS-;10031000001401006000;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE|MOTORIZED SMOKE;MOTORIZED SMOKE;FUMEE MOTORISEE;GRDTRK.UNT.CS.CBRN.CML.SMK.MOT;1.X.3.1.2.1.1.2.1;S*G*UUACSM;S*G*UUACSM;10031000001401026000;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Motorized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|SMOKE|ARMOR SMOKE;ARMOR SMOKE;FUMEE D'ARMURE;GRDTRK.UNT.CS.CBRN.CML.SMK.ARM;1.X.3.1.2.1.1.2.2;S*G*UUACSA;S*G*UUACSA;10031000001401016000;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Mechanized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|CHEMICAL RECON;CHEMICAL RECON;RECON CHEMICAL;GRDTRK.UNT.CS.CBRN.CML.RECON;1.X.3.1.2.1.1.3;S*G*UUACR-;S*G*UUACR-;10031000001401030700;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|CHEMICAL|CHEMICAL RECON|CHEMICAL WHEELED ARMORED VEHICLE;CHEMICAL WHEELED ARMORED VEHICLE;VEHICULE BLINDE CHIMIQUE A ROUES;GRDTRK.UNT.CS.CBRN.CML.RECON.WARMVH;1.X.3.1.2.1.1.3.1;S*G*UUACRW;S*G*UUACRW;10031000001401040051;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance Armored
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|NUCLEAR;NUCLEAR;NUCLEAIRE;GRDTRK.UNT.CS.CBRN.NUC;1.X.3.1.2.1.2;S*G*UUAN--;S*G*UUAN--;10031000001401004800;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|BIOLOGICAL;BIOLOGICAL;BIOLOGIQUE;GRDTRK.UNT.CS.CBRN.BIO;1.X.3.1.2.1.3;S*G*UUAB--;S*G*UUAB--;10031000001401000400;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|BIOLOGICAL|RECON EQUIPPED;RECON EQUIPPED;RECON EQUIPE;GRDTRK.UNT.CS.CBRN.BIO.RECEQP;1.X.3.1.2.1.3.1;S*G*UUABR-;S*G*UUABR-;10031000001401050400;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance Equipped
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|COMBAT SUPPORT CBRN|DECONTAMINATION;DECONTAMINATION;DECONTAMINATION;GRDTRK.UNT.CS.CBRN.DECON;1.X.3.1.2.1.4;S*G*UUAD--;S*G*UUAD--;10031000001401001500;Land unit;Protection;Chemical Biological Radiological Nuclear Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE;MILITARY INTELLIGENCE;RENSEIGNEMENT MILITAIRE;GRDTRK.UNT.CS.MILINT;1.X.3.1.2.2;S*G*UUM---;S*G*UUM---;10031000001510000000;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|AERIAL EXPLOITATION;AERIAL EXPLOITATION;EXPLOITATION AERIENNE;GRDTRK.UNT.CS.MILINT.AEREXP;1.X.3.1.2.2.1;S*G*UUMA--;S*G*UUMA--;10031000001510000100;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT);SIGNAL INTELLIGENCE (SIGINT);RENSEIGNEMENT D'ORIGINE ELECTROMAGNETIQUE (SIGINT);GRDTRK.UNT.CS.MILINT.SIGINT;1.X.3.1.2.2.2;S*G*UUMS--;S*G*UUMS--;10031000001510005700;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE;ELECTRONIC WARFARE;GUERRE ELECTRONIQUE;GRDTRK.UNT.CS.MILINT.SIGINT.ECW;1.X.3.1.2.2.2.1;S*G*UUMSE-;S*G*UUMSE-;10031000001505000000;Land unit;Intelligence;Electronic Warfare;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|DIRECTION FINDING;DIRECTION FINDING;RECHERCHE DE DIRECTION;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.DFN;1.X.3.1.2.2.2.1.2;S*G*UUMSED;S*G*UUMSED;10031000001505020000;Land unit;Intelligence;Electronic Warfare;Direction Finding
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|INTERCEPT;INTERCEPT;INTERCEPTION;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.INC;1.X.3.1.2.2.2.1.3;S*G*UUMSEI;S*G*UUMSEI;10031000001505030000;Land unit;Intelligence;Electronic Warfare;Intercept
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|JAMMING;JAMMING;BROUILLAGE;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.JMG;1.X.3.1.2.2.2.1.4;S*G*UUMSEJ;S*G*UUMSEJ;10031000001505040000;Land unit;Intelligence;Electronic Warfare;Jamming
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|THEATER;THEATER;THEATRE;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.THT;1.X.3.1.2.2.2.1.5;S*G*UUMSET;S*G*UUMSET;10031000001510970000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|THEATER;THEATER;THEATRE;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.THT;1.X.3.1.2.2.2.1.5;S*G*UUMSET;S*G*UUMSET;10031000001510970000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|CORPS;CORPS;CORPS;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.CRP;1.X.3.1.2.2.2.1.6;S*G*UUMSEC;S*G*UUMSEC;10031000001510980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SIGNAL INTELLIGENCE (SIGINT)|ELECTRONIC WARFARE|CORPS;CORPS;CORPS;GRDTRK.UNT.CS.MILINT.SIGINT.ECW.CRP;1.X.3.1.2.2.2.1.6;S*G*UUMSEC;S*G*UUMSEC;10031000001510980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|COUNTERINTELLIGENCE;COUNTERINTELLIGENCE;CONTRE-ESPIONNAGE;GRDTRK.UNT.CS.MILINT.CINT;1.X.3.1.2.2.3;S*G*UUMC--;S*G*UUMC--;10031000001502000000;Land unit;Intelligence;Counterintelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE;SURVEILLANCE;SURVEILLANCE;GRDTRK.UNT.CS.MILINT.SVL;1.X.3.1.2.2.4;S*G*UUMR--;S*G*UUMR--;10031000001510000000;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE|GROUND SURVEILLANCE RADAR;GROUND SURVEILLANCE RADAR;RADAR DE SURVEILLANCE TERRESTRE;GRDTRK.UNT.CS.MILINT.SVL.GRDSR;1.X.3.1.2.2.4.1;S*G*UUMRG-;S*G*UUMRG-;10031000001510005000;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE|SENSOR;SENSOR;CAPTEUR;GRDTRK.UNT.CS.MILINT.SVL.SNS;1.X.3.1.2.2.4.2;S*G*UUMRS-;S*G*UUMRS-;10031000001510005500;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE|SENSOR|SENSOR SCM;SENSOR SCM;CAPTEUR SCM;GRDTRK.UNT.CS.MILINT.SVL.SNS.SCM;1.X.3.1.2.2.4.2.1;S*G*UUMRSS;S*G*UUMRSS;10031000001510005600;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE|GROUND STATION MODULE;GROUND STATION MODULE;MODULE DE STATION TERRESTRE;GRDTRK.UNT.CS.MILINT.SVL.GRDSM;1.X.3.1.2.2.4.3;S*G*UUMRX-;S*G*UUMRX-;10031000001510002800;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|SURVEILLANCE|METEOROLOGICAL;METEOROLOGICAL;METEOROLOGIQUE;GRDTRK.UNT.CS.MILINT.SVL.METO;1.X.3.1.2.2.4.4;S*G*UUMMO-;S*G*UUMMO-;10031000001510003200;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|OPERATIONS;OPERATIONS;OPERATIONS;GRDTRK.UNT.CS.MILINT.OPN;1.X.3.1.2.2.5;S*G*UUMO--;S*G*UUMO--;10031000001510004900;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|TACTICAL EXPLOIT;TACTICAL EXPLOIT;EXPLOITATION TACTIQUE;GRDTRK.UNT.CS.MILINT.TACEXP;1.X.3.1.2.2.6;S*G*UUMT--;S*G*UUMT--;10031000001510006600;Land unit;Intelligence;Military Intelligence;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|INTERROGATION;INTERROGATION;INTERROGATION;GRDTRK.UNT.CS.MILINT.INTGN;1.X.3.1.2.2.7;S*G*UUMQ--;S*G*UUMQ--;10031000001507000000;Land unit;Intelligence;Interrogation;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|MILITARY INTELLIGENCE|JOINT INTELLIGENCE CENTER;JOINT INTELLIGENCE CENTER;CENTRE DE RENSEIGNEMENT INTEGRE;GRDTRK.UNT.CS.MILINT.JINTCT;1.X.3.1.2.2.8;S*G*UUMJ--;S*G*UUMJ--;10031000001509000000;Land unit;Intelligence;Joint Intelligence Center;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LAW ENFORCEMENT UNIT|SHORE PATROL;SHORE PATROL;PATROUILLE COTIERE;GRDTRK.UNT.CS.LAWENU.SHRPAT;1.X.3.1.2.3.1;S*G*UULS--;S*G*UULS--;10031000001420000000;Land unit;Protection;Shore Patrol;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LAW ENFORCEMENT UNIT|MILITARY POLICE;MILITARY POLICE;POLICE MILITAIRE;GRDTRK.UNT.CS.LAWENU.MILP;1.X.3.1.2.3.2;S*G*UULM--;S*G*UULM--;10031000001412000000;Land unit;Protection;Military Police;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LAW ENFORCEMENT UNIT|CIVILIAN LAW ENFORCEMENT;CIVILIAN LAW ENFORCEMENT;POLICE CIVILE;GRDTRK.UNT.CS.LAWENU.CLE;1.X.3.1.2.3.3;S*G*UULC--;S*G*UULC--;10031000002007000000;Land unit;Law Enforcement;Police;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LAW ENFORCEMENT UNIT|SECURITY POLICE (AIR);SECURITY POLICE (AIR);POLICE DE SECURITE (AIR);GRDTRK.UNT.CS.LAWENU.SECPOL;1.X.3.1.2.3.4;S*G*UULF--;S*G*UULF--;10031000001419000000;Land unit;Protection;Security Police (Air);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LAW ENFORCEMENT UNIT|CENTRAL INTELLIGENCE DIVISION (CID);CENTRAL INTELLIGENCE DIVISION (CID);DIVISION CENTRALE DU RENSEIGNEMENT (CID);GRDTRK.UNT.CS.LAWENU.CID;1.X.3.1.2.3.5;S*G*UULD--;S*G*UULD--;10031000001403000000;Land unit;Protection;Criminal Investigation Division;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT;SIGNAL UNIT;UNITE DE SIGNAUX;GRDTRK.UNT.CS.SIGUNT;1.X.3.1.2.4;S*G*UUS---;S*G*UUS---;10031000001110000000;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|AREA;AREA;ZONE;GRDTRK.UNT.CS.SIGUNT.ARA;1.X.3.1.2.4.1;S*G*UUSA--;S*G*UUSA--;10031000001110000200;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|COMMUNICATION CONFIGURED PACKAGE;COMMUNICATION CONFIGURED PACKAGE;PAQUET CONFIGURE POUR LA COMMUNICATION;GRDTRK.UNT.CS.SIGUNT.COMCP;1.X.3.1.2.4.2;S*G*UUSC--;S*G*UUSC--;10031000001110001100;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|COMMAND OPERATIONS;COMMAND OPERATIONS;OPERATIONS DE COMMANDEMENT;GRDTRK.UNT.CS.SIGUNT.CMDOPN;1.X.3.1.2.4.3;S*G*UUSO--;S*G*UUSO--;10031000001110004900;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|FORWARD COMMUNICATIONS;FORWARD COMMUNICATIONS;COMMUNICATIONS VERS L'AVANT;GRDTRK.UNT.CS.SIGUNT.FWDCOM;1.X.3.1.2.4.4;S*G*UUSF--;S*G*UUSF--;10031000001110002700;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|MULTIPLE SUBSCRIBER ELEMENT;MULTIPLE SUBSCRIBER ELEMENT;MULTIPLE ELEMENT ABONNE;GRDTRK.UNT.CS.SIGUNT.MSE;1.X.3.1.2.4.5;S*G*UUSM--;S*G*UUSM--;10031000001110003600;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|MULTIPLE SUBSCRIBER ELEMENT|LARGE EXTENSION NODE;LARGE EXTENSION NODE;GRAND N?UD D'EXTENSION;GRDTRK.UNT.CS.SIGUNT.MSE.LEN;1.X.3.1.2.4.5.2;S*G*UUSML-;S*G*UUSML-;10031000001110003000;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|MULTIPLE SUBSCRIBER ELEMENT|NODE CENTER;NODE CENTER;CENTRE DU N?UD;GRDTRK.UNT.CS.SIGUNT.MSE.NODCTR;1.X.3.1.2.4.5.3;S*G*UUSMN-;S*G*UUSMN-;10031000001110004700;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|RADIO UNIT;RADIO UNIT;UNITE RADIO;GRDTRK.UNT.CS.SIGUNT.RDOUNT;1.X.3.1.2.4.6;S*G*UUSR--;S*G*UUSR--;10031000001110010000;Land unit;Command and Control;Signal;Radio
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|RADIO UNIT|TACTICAL SATELLITE;TACTICAL SATELLITE;SATELLITE TACTIQUE;GRDTRK.UNT.CS.SIGUNT.RDOUNT.TACSAT;1.X.3.1.2.4.6.1;S*G*UUSRS-;S*G*UUSRS-;10031000001110040000;Land unit;Command and Control;Signal;Tactical Satellite
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|RADIO UNIT|TELETYPE CENTER;TELETYPE CENTER;CENTRE DE TELETYPE;GRDTRK.UNT.CS.SIGUNT.RDOUNT.TTYCTR;1.X.3.1.2.4.6.2;S*G*UUSRT-;S*G*UUSRT-;10031000001110030000;Land unit;Command and Control;Signal;Teletype
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|RADIO UNIT|RELAY;RELAY;RELAIS;GRDTRK.UNT.CS.SIGUNT.RDOUNT.RLY;1.X.3.1.2.4.6.3;S*G*UUSRW-;S*G*UUSRW-;10031000001110020000;Land unit;Command and Control;Signal;Radio Relay
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|SIGNAL SUPPORT;SIGNAL SUPPORT;SUPPORT DE SIGNAUX;GRDTRK.UNT.CS.SIGUNT.SIGSUP;1.X.3.1.2.4.7;S*G*UUSS--;S*G*UUSS--;10031000001110007700;Land unit;Command and Control;Signal;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|SIGNAL UNIT|ELECTRONIC RANGING;ELECTRONIC RANGING;TELEMETRIE ELECTRONIQUE;GRDTRK.UNT.CS.SIGUNT.ECRG;1.X.3.1.2.4.9;S*G*UUSX--;S*G*UUSX--;10031000001504000000;Land unit;Intelligence;Electronic Ranging;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|LANDING SUPPORT;LANDING SUPPORT;SOUTIEN AU DEBARQUEMENT;GRDTRK.UNT.CS.LNDSUP;1.X.3.1.2.6;S*G*UUP---;S*G*UUP---;10031000001203002900;Land unit;Movement and Maneuver;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SUPPORT|EXPLOSIVE ORDNANCE DISPOSAL;EXPLOSIVE ORDNANCE DISPOSAL;NEUTRALISATION DES EXPLOSIFS ET MUNITIONS;GRDTRK.UNT.CS.EOD;1.X.3.1.2.7;S*G*UUE---;S*G*UUE---;10031000001408000000;Land unit;Protection;Explosive Ordnance Disposal (EOD);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT;COMBAT SERVICE SUPPORT;SOUTIEN AU SERVICE DE COMBAT;GRDTRK.UNT.CSS;1.X.3.1.3;S*G*US----;S*G*US----;10031000001606000000;Land unit;Sustainment;Combat Service Support;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN);ADMINISTRATIVE (ADMIN);ADMINISTRATION (ADMIN);GRDTRK.UNT.CSS.ADMIN;1.X.3.1.3.1;S*G*USA---;S*G*USA---;10031000001601000000;Land unit;Sustainment;Administrative;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|ADMIN THEATER;ADMIN THEATER;ADMIN THEATRE;GRDTRK.UNT.CSS.ADMIN.THT;1.X.3.1.3.1.1;S*G*USAT--;S*G*USAT--;10031000001601980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU);REPLACEMENT HOLDING UNIT (RHU);UNITE DE REMPLACEMENT (RHU);GRDTRK.UNT.CSS.ADMIN.RHU;1.X.3.1.3.1.10;S*G*USAX--;S*G*USAX--;10031000001632000000;Land unit;Sustainment;Replacement Holding Unit;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU THEATER;RHU THEATER;RHU THEATER;GRDTRK.UNT.CSS.ADMIN.RHU.THT;1.X.3.1.3.1.10.1;S*G*USAXT-;S*G*USAXT-;10031000001632980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU CORPS;RHU CORPS;RHU CORPS;GRDTRK.UNT.CSS.ADMIN.RHU.CRP;1.X.3.1.3.1.10.2;S*G*USAXC-;S*G*USAXC-;10031000001632970000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR;LABOR;LABOR;GRDTRK.UNT.CSS.ADMIN.LBR;1.X.3.1.3.1.11;S*G*USAL--;S*G*USAL--;10031000001609000000;Land unit;Sustainment;Labor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR THEATER;LABOR THEATER;LABOR THEATER;GRDTRK.UNT.CSS.ADMIN.LBR.THT;1.X.3.1.3.1.11.1;S*G*USALT-;S*G*USALT-;10031000001609980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR CORPS;LABOR CORPS;CORPS LABOR;GRDTRK.UNT.CSS.ADMIN.LBR.CRP;1.X.3.1.3.1.11.2;S*G*USALC-;S*G*USALC-;10031000001609970000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR);MORALE, WELFARE, RECREATION (MWR);MORAL, BIEN-ETRE, LOISIRS (MWR);GRDTRK.UNT.CSS.ADMIN.MWR;1.X.3.1.3.1.12;S*G*USAW--;S*G*USAW--;10031000001615000000;Land unit;Sustainment;Morale, Welfare and Recreation;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR THEATER;MWR THEATER;MWR THEATRE;GRDTRK.UNT.CSS.ADMIN.MWR.THT;1.X.3.1.3.1.12.1;S*G*USAWT-;S*G*USAWT-;10031000001615980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR CORPS;MWR CORPS;MWR CORPS;GRDTRK.UNT.CSS.ADMIN.MWR.CRP;1.X.3.1.3.1.12.2;S*G*USAWC-;S*G*USAWC-;10031000001615970000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY);QUARTERMASTER (SUPPLY);QUARTERMASTER (SUPPLY);GRDTRK.UNT.CSS.ADMIN.SUPPLY;1.X.3.1.3.1.13;S*G*USAQ--;S*G*USAQ--;10031000001629000000;Land unit;Sustainment;Quartermaster;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) THEATER;QUARTERMASTER (SUPPLY) THEATER;QUARTERMASTER (SUPPLY) THEATER;GRDTRK.UNT.CSS.ADMIN.SUPPLY.THT;1.X.3.1.3.1.13.1;S*G*USAQT-;S*G*USAQT-;10031000001629980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) CORPS;QUARTERMASTER (SUPPLY) CORPS;QUARTERMASTER (SUPPLY) CORPS;GRDTRK.UNT.CSS.ADMIN.SUPPLY.CRP;1.X.3.1.3.1.13.2;S*G*USAQC-;S*G*USAQC-;10031000001629970000;Land unit;;;
