APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS BROADCAST|PUBLIC AFFAIRS BROADCAST THEATER;PUBLIC AFFAIRS BROADCAST THEATER;THEATRE D'EMISSION D'AFFAIRES PUBLIQUES;GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.THT;1.X.3.1.3.1.9.3.1;S*G*USAPBT;S*G*USAPBT;10031000001649000000;LAND UNIT;Sustainment;Broadcast;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS BROADCAST|PUBLIC AFFAIRS BROADCAST CORPS;PUBLIC AFFAIRS BROADCAST CORPS;CORPS DE DIFFUSION DES AFFAIRES PUBLIQUES;GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.CRP;1.X.3.1.3.1.9.3.2;S*G*USAPBC;S*G*USAPBC;10031000001649000000;LAND UNIT;Sustainment;Broadcast;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB);PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB);PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB);GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB;1.X.3.1.3.1.9.4;S*G*USAPM-;S*G*USAPM-;10031000001635000000;LAND UNIT;Sustainment;Joint Information Bureau (JIB);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)|PUBLIC AFFAIRS JIB THEATER;PUBLIC AFFAIRS JIB THEATER;PUBLIC AFFAIRS JIB THEATER;GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.THT;1.X.3.1.3.1.9.4.1;S*G*USAPMT;S*G*USAPMT;10031000001635000000;LAND UNIT;Sustainment;Joint Information Bureau (JIB);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)|PUBLIC AFFAIRS JIB CORPS;PUBLIC AFFAIRS JIB CORPS;PUBLIC AFFAIRS JIB CORPS;GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.CRP;1.X.3.1.3.1.9.4.2;S*G*USAPMC;S*G*USAPMC;10031000001635000000;LAND UNIT;Sustainment;Joint Information Bureau (JIB);
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU);REPLACEMENT HOLDING UNIT (RHU);UNITE DE REMPLACEMENT (RHU);GRDTRK.UNT.CSS.ADMIN.RHU;1.X.3.1.3.1.10;S*G*USAX--;S*G*USAX--;10031000001632000000;LAND UNIT;Sustainment;Replacement Holding Unit;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU THEATER;RHU THEATER;RHU THEATER;GRDTRK.UNT.CSS.ADMIN.RHU.THT;1.X.3.1.3.1.10.1;S*G*USAXT-;S*G*USAXT-;10031000001632000000;LAND UNIT;Sustainment;Replacement Holding Unit;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU CORPS;RHU CORPS;RHU CORPS;GRDTRK.UNT.CSS.ADMIN.RHU.CRP;1.X.3.1.3.1.10.2;S*G*USAXC-;S*G*USAXC-;10031000001632000000;LAND UNIT;Sustainment;Replacement Holding Unit;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR;LABOR;LABOR;GRDTRK.UNT.CSS.ADMIN.LBR;1.X.3.1.3.1.11;S*G*USAL--;S*G*USAL--;10031000001609000000;LAND UNIT;Sustainment;Labor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR THEATER;LABOR THEATER;LABOR THEATER;GRDTRK.UNT.CSS.ADMIN.LBR.THT;1.X.3.1.3.1.11.1;S*G*USALT-;S*G*USALT-;10031000001609000000;LAND UNIT;Sustainment;Labor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR CORPS;LABOR CORPS;CORPS LABOR;GRDTRK.UNT.CSS.ADMIN.LBR.CRP;1.X.3.1.3.1.11.2;S*G*USALC-;S*G*USALC-;10031000001609000000;LAND UNIT;Sustainment;Labor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR);MORALE, WELFARE, RECREATION (MWR);MORAL, BIEN-ETRE, LOISIRS (MWR);GRDTRK.UNT.CSS.ADMIN.MWR;1.X.3.1.3.1.12;S*G*USAW--;S*G*USAW--;10031000001615000000;LAND UNIT;Sustainment;Morale, Welfare and Recreation;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR THEATER;MWR THEATER;MWR THEATRE;GRDTRK.UNT.CSS.ADMIN.MWR.THT;1.X.3.1.3.1.12.1;S*G*USAWT-;S*G*USAWT-;10031000001615000000;LAND UNIT;Sustainment;Morale, Welfare and Recreation;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR CORPS;MWR CORPS;MWR CORPS;GRDTRK.UNT.CSS.ADMIN.MWR.CRP;1.X.3.1.3.1.12.2;S*G*USAWC-;S*G*USAWC-;10031000001615000000;LAND UNIT;Sustainment;Morale, Welfare and Recreation;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY);QUARTERMASTER (SUPPLY);QUARTERMASTER (SUPPLY);GRDTRK.UNT.CSS.ADMIN.SUPPLY;1.X.3.1.3.1.13;S*G*USAQ--;S*G*USAQ--;10031000001629000000;LAND UNIT;Sustainment;Quartermaster;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) THEATER;QUARTERMASTER (SUPPLY) THEATER;QUARTERMASTER (SUPPLY) THEATER;GRDTRK.UNT.CSS.ADMIN.SUPPLY.THT;1.X.3.1.3.1.13.1;S*G*USAQT-;S*G*USAQT-;10031000001629000000;LAND UNIT;Sustainment;Quartermaster;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) CORPS;QUARTERMASTER (SUPPLY) CORPS;QUARTERMASTER (SUPPLY) CORPS;GRDTRK.UNT.CSS.ADMIN.SUPPLY.CRP;1.X.3.1.3.1.13.2;S*G*USAQC-;S*G*USAQC-;10031000001629000000;LAND UNIT;Sustainment;Quartermaster;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL;MEDICAL;MEDICAL;GRDTRK.UNT.CSS.MED;1.X.3.1.3.2;S*G*USM---;S*G*USM---;10031000001613000000;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL THEATER;MEDICAL THEATER;THEATRE MEDICAL;GRDTRK.UNT.CSS.MED.THT;1.X.3.1.3.2.1;S*G*USMT--;S*G*USMT--;10031000001613000000;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL CORPS;MEDICAL CORPS;CORPS MEDICAL;GRDTRK.UNT.CSS.MED.CRP;1.X.3.1.3.2.2;S*G*USMC--;S*G*USMC--;10031000001613000000;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY;MEDICAL TREATMENT FACILITY;INSTALLATION DE TRAITEMENT MEDICAL;GRDTRK.UNT.CSS.MED.MEDTF;1.X.3.1.3.2.3;S*G*USMM--;S*G*USMM--;10031000001614000000;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY|MEDICAL TREATMENT FACILITY THEATER;MEDICAL TREATMENT FACILITY THEATER;CENTRE DE TRAITEMENT MEDICAL (MEDICAL TREATMENT FACILITY);GRDTRK.UNT.CSS.MED.MEDTF.THT;1.X.3.1.3.2.3.1;S*G*USMMT-;S*G*USMMT-;10031000001614000000;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY|MEDICAL TREATMENT FACILITY CORPS;MEDICAL TREATMENT FACILITY CORPS;INSTALLATION DE TRAITEMENT MEDICAL CORPS;GRDTRK.UNT.CSS.MED.MEDTF.CRP;1.X.3.1.3.2.3.2;S*G*USMMC-;S*G*USMMC-;10031000001614000000;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY;MEDICAL VETERINARY;MEDICAL VETERINAIRE;GRDTRK.UNT.CSS.MED.VNY;1.X.3.1.3.2.4;S*G*USMV--;S*G*USMV--;10031000001613000050;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY|MEDICAL VETERINARY THEATER;MEDICAL VETERINARY THEATER;MEDECINE VETERINAIRE THEATRE;GRDTRK.UNT.CSS.MED.VNY.THT;1.X.3.1.3.2.4.1;S*G*USMVT-;S*G*USMVT-;10031000001614000050;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY|MEDICAL VETERINARY CORPS;MEDICAL VETERINARY CORPS;CORPS MEDICAL VETERINAIRE;GRDTRK.UNT.CSS.MED.VNY.CRP;1.X.3.1.3.2.4.2;S*G*USMVC-;S*G*USMVC-;10031000001614000050;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL;MEDICAL DENTAL;MEDECINE DENTAIRE;GRDTRK.UNT.CSS.MED.DEN;1.X.3.1.3.2.5;S*G*USMD--;S*G*USMD--;10031000001613000011;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL|MEDICAL DENTAL THEATER;MEDICAL DENTAL THEATER;THEATRE DENTAIRE MEDICAL;GRDTRK.UNT.CSS.MED.DEN.THT;1.X.3.1.3.2.5.1;S*G*USMDT-;S*G*USMDT-;10031000001614000011;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL|MEDICAL DENTAL CORPS;MEDICAL DENTAL CORPS;CORPS MEDICAL DENTAIRE;GRDTRK.UNT.CSS.MED.DEN.CRP;1.X.3.1.3.2.5.2;S*G*USMDC-;S*G*USMDC-;10031000001614000011;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL;MEDICAL PSYCHOLOGICAL;MEDECINE PSYCHOLOGIQUE;GRDTRK.UNT.CSS.MED.PSY;1.X.3.1.3.2.6;S*G*USMP--;S*G*USMP--;10031000001613000034;LAND UNIT;Sustainment;Medical;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL|MEDICAL PSYCHOLOGICAL THEATER;MEDICAL PSYCHOLOGICAL THEATER;THEATRE MEDICO-PSYCHOLOGIQUE;GRDTRK.UNT.CSS.MED.PSY.THT;1.X.3.1.3.2.6.1;S*G*USMPT-;S*G*USMPT-;10031000001614000034;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL|MEDICAL PSYCHOLOGICAL CORPS;MEDICAL PSYCHOLOGICAL CORPS;CORPS MEDICO-PSYCHOLOGIQUE;GRDTRK.UNT.CSS.MED.PSY.CRP;1.X.3.1.3.2.6.2;S*G*USMPC-;S*G*USMPC-;10031000001614000034;LAND UNIT;Sustainment;Medical Treatment Facility;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY;SUPPLY;APPROVISIONNEMENT;GRDTRK.UNT.CSS.SLP;1.X.3.1.3.3;S*G*USS---;S*G*USS---;10031000001634000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY THEATER;SUPPLY THEATER;THEATRE D'APPROVISIONNEMENT;GRDTRK.UNT.CSS.SLP.THT;1.X.3.1.3.3.1;S*G*USST--;S*G*USST--;10031000001634000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CORPS;SUPPLY CORPS;CORPS D'APPROVISIONNEMENT;GRDTRK.UNT.CSS.SLP.CRP;1.X.3.1.3.3.2;S*G*USSC--;S*G*USSC--;10031000001634000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I;SUPPLY CLASS I;RAVITAILLEMENT CLASSE I;GRDTRK.UNT.CSS.SLP.CLS1;1.X.3.1.3.3.3;S*G*USS1--;S*G*USS1--;10031000001637000000;LAND UNIT;Sustainment;US Supply Class I;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I|SUPPLY CLASS I THEATER;SUPPLY CLASS I THEATER;SUPPLY CLASS I THEATER;GRDTRK.UNT.CSS.SLP.CLS1.THT;1.X.3.1.3.3.3.1;S*G*USS1T-;S*G*USS1T-;10031000001637000000;LAND UNIT;Sustainment;US Supply Class I;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I|SUPPLY CLASS I CORPS;SUPPLY CLASS I CORPS;SUPPLY CLASS I CORPS;GRDTRK.UNT.CSS.SLP.CLS1.CRP;1.X.3.1.3.3.3.2;S*G*USS1C-;S*G*USS1C-;10031000001637000000;LAND UNIT;Sustainment;US Supply Class I;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II;SUPPLY CLASS II;SUPPLY CLASS II;GRDTRK.UNT.CSS.SLP.CLS2;1.X.3.1.3.3.4;S*G*USS2--;S*G*USS2--;10031000001638000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II|SUPPLY CLASS II THEATER;SUPPLY CLASS II THEATER;SUPPLY CLASS II THEATER;GRDTRK.UNT.CSS.SLP.CLS2.THT;1.X.3.1.3.3.4.1;S*G*USS2T-;S*G*USS2T-;10031000001638000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II|SUPPLY CLASS II CORPS;SUPPLY CLASS II CORPS;CLASSE D'APPROVISIONNEMENT II CORPS;GRDTRK.UNT.CSS.SLP.CLS2.CRP;1.X.3.1.3.3.4.2;S*G*USS2C-;S*G*USS2C-;10031000001638000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III;SUPPLY CLASS III;CLASSE D'APPROVISIONNEMENT III;GRDTRK.UNT.CSS.SLP.CLS3;1.X.3.1.3.3.5;S*G*USS3--;S*G*USS3--;10031000001639000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III THEATER;SUPPLY CLASS III THEATER;SUPPLY CLASS III THEATER;GRDTRK.UNT.CSS.SLP.CLS3.THT;1.X.3.1.3.3.5.1;S*G*USS3T-;S*G*USS3T-;10031000001639000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III CORPS;SUPPLY CLASS III CORPS;SUPPLY CLASS III CORPS;GRDTRK.UNT.CSS.SLP.CLS3.CRP;1.X.3.1.3.3.5.2;S*G*USS3C-;S*G*USS3C-;10031000001639000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION;SUPPLY CLASS III AVIATION;SUPPLY CLASS III AVIATION;GRDTRK.UNT.CSS.SLP.CLS3.AVN;1.X.3.1.3.3.5.3;S*G*USS3A-;S*G*USS3A-;10031000001639007800;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION|SUPPLY CLASS III AVIATION THEATER;SUPPLY CLASS III AVIATION THEATER;SUPPLY CLASS III AVIATION THEATER;GRDTRK.UNT.CSS.SLP.CLS3.AVN.THT;1.X.3.1.3.3.5.3.1;S*G*USS3AT;S*G*USS3AT;10031000001639007800;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION|SUPPLY CLASS III AVIATION CORPS;SUPPLY CLASS III AVIATION CORPS;SUPPLY CLASS III AVIATION CORPS;GRDTRK.UNT.CSS.SLP.CLS3.AVN.CRP;1.X.3.1.3.3.5.3.2;S*G*USS3AC;S*G*USS3AC;10031000001639007800;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV;SUPPLY CLASS IV;CLASSE D'APPROVISIONNEMENT IV;GRDTRK.UNT.CSS.SLP.CLS4;1.X.3.1.3.3.6;S*G*USS4--;S*G*USS4--;10031000001640000000;LAND UNIT;Sustainment;US Supply Class IV;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV|SUPPLY CLASS IV THEATER;SUPPLY CLASS IV THEATER;SUPPLY CLASS IV THEATER;GRDTRK.UNT.CSS.SLP.CLS4.THT;1.X.3.1.3.3.6.1;S*G*USS4T-;S*G*USS4T-;10031000001640000000;LAND UNIT;Sustainment;US Supply Class IV;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV|SUPPLY CLASS IV CORPS;SUPPLY CLASS IV CORPS;SUPPLY CLASS IV CORPS;GRDTRK.UNT.CSS.SLP.CLS4.CRP;1.X.3.1.3.3.6.2;S*G*USS4C-;S*G*USS4C-;10031000001640000000;LAND UNIT;Sustainment;US Supply Class IV;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V;SUPPLY CLASS V;CLASSE DE RAVITAILLEMENT V;GRDTRK.UNT.CSS.SLP.CLS5;1.X.3.1.3.3.7;S*G*USS5--;S*G*USS5--;10031000001641000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V|SUPPLY CLASS V THEATER;SUPPLY CLASS V THEATER;SUPPLY CLASS V THEATER;GRDTRK.UNT.CSS.SLP.CLS5.THT;1.X.3.1.3.3.7.1;S*G*USS5T-;S*G*USS5T-;10031000001641000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V|SUPPLY CLASS V CORPS;SUPPLY CLASS V CORPS;SUPPLY CLASS V CORPS;GRDTRK.UNT.CSS.SLP.CLS5.CRP;1.X.3.1.3.3.7.2;S*G*USS5C-;S*G*USS5C-;10031000001641000000;LAND UNIT;Sustainment;{Reserved for future use};
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI;SUPPLY CLASS VI;SUPPLY CLASS VI;GRDTRK.UNT.CSS.SLP.CLS6;1.X.3.1.3.3.8;S*G*USS6--;S*G*USS6--;10031000001642000000;LAND UNIT;Sustainment;US Supply Class VI;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI|SUPPLY CLASS VI THEATER;SUPPLY CLASS VI THEATER;SUPPLY CLASS VI THEATER;GRDTRK.UNT.CSS.SLP.CLS6.THT;1.X.3.1.3.3.8.1;S*G*USS6T-;S*G*USS6T-;10031000001642000000;LAND UNIT;Sustainment;US Supply Class VI;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI|SUPPLY CLASS VI CORPS;SUPPLY CLASS VI CORPS;SUPPLY CLASS VI CORPS;GRDTRK.UNT.CSS.SLP.CLS6.CRP;1.X.3.1.3.3.8.2;S*G*USS6C-;S*G*USS6C-;10031000001642000000;LAND UNIT;Sustainment;US Supply Class VI;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII;SUPPLY CLASS VII;CLASSE DE RAVITAILLEMENT VII;GRDTRK.UNT.CSS.SLP.CLS7;1.X.3.1.3.3.9;S*G*USS7--;S*G*USS7--;10031000001643000000;LAND UNIT;Sustainment;US Supply Class VII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII|SUPPLY CLASS VII THEATER;SUPPLY CLASS VII THEATER;SUPPLY CLASS VII THEATER;GRDTRK.UNT.CSS.SLP.CLS7.THT;1.X.3.1.3.3.9.1;S*G*USS7T-;S*G*USS7T-;10031000001643000000;LAND UNIT;Sustainment;US Supply Class VII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII|SUPPLY CLASS VII CORPS;SUPPLY CLASS VII CORPS;CLASSE D'APPROVISIONNEMENT VII CORPS;GRDTRK.UNT.CSS.SLP.CLS7.CRP;1.X.3.1.3.3.9.2;S*G*USS7C-;S*G*USS7C-;10031000001643000000;LAND UNIT;Sustainment;US Supply Class VII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII;SUPPLY CLASS VIII;CLASSE DE RAVITAILLEMENT VIII;GRDTRK.UNT.CSS.SLP.CLS8;1.X.3.1.3.3.10;S*G*USS8--;S*G*USS8--;10031000001644000000;LAND UNIT;Sustainment;US Supply Class VIII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII|SUPPLY CLASS VIII THEATER;SUPPLY CLASS VIII THEATER;SUPPLY CLASS VIII THEATER;GRDTRK.UNT.CSS.SLP.CLS8.THT;1.X.3.1.3.3.10.1;S*G*USS8T-;S*G*USS8T-;10031000001644000000;LAND UNIT;Sustainment;US Supply Class VIII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII|SUPPLY CLASS VIII CORPS;SUPPLY CLASS VIII CORPS;CLASSE D'APPROVISIONNEMENT VIII CORPS;GRDTRK.UNT.CSS.SLP.CLS8.CRP;1.X.3.1.3.3.10.2;S*G*USS8C-;S*G*USS8C-;10031000001644000000;LAND UNIT;Sustainment;US Supply Class VIII;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX;SUPPLY CLASS IX;CLASSE D'APPROVISIONNEMENT IX;GRDTRK.UNT.CSS.SLP.CLS9;1.X.3.1.3.3.11;S*G*USS9--;S*G*USS9--;10031000001645000000;LAND UNIT;Sustainment;US Supply Class IX;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX|SUPPLY CLASS IX THEATER;SUPPLY CLASS IX THEATER;SUPPLY CLASS IX THEATER;GRDTRK.UNT.CSS.SLP.CLS9.THT;1.X.3.1.3.3.11.1;S*G*USS9T-;S*G*USS9T-;10031000001645000000;LAND UNIT;Sustainment;US Supply Class IX;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX|SUPPLY CLASS IX CORPS;SUPPLY CLASS IX CORPS;CLASSE D'APPROVISIONNEMENT IX CORPS;GRDTRK.UNT.CSS.SLP.CLS9.CRP;1.X.3.1.3.3.11.2;S*G*USS9C-;S*G*USS9C-;10031000001645000000;LAND UNIT;Sustainment;US Supply Class IX;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS X;SUPPLY CLASS X;CLASSE DE RAVITAILLEMENT X;GRDTRK.UNT.CSS.SLP.CLS10;1.X.3.1.3.3.12;S*G*USSX--;S*G*USSX--;10031000001646000000;LAND UNIT;Sustainment;US Supply Class X;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS X|SUPPLY CLASS X THEATER;SUPPLY CLASS X THEATER;SUPPLY CLASS X THEATER;GRDTRK.UNT.CSS.SLP.CLS10.THT;1.X.3.1.3.3.12.1;S*G*USSXT-;S*G*USSXT-;10031000001646000000;LAND UNIT;Sustainment;US Supply Class X;
